when,domain,url,tracker
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,DoubleClick
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,AdScale
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Google Syndication
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,DoubleClick Ad Exchange-Seller
before-nov-2016,newsexaminer.net,http://wayback.archive.org/web/20161028030424id_/http://newsexaminer.net/politics/obama-executive-order-bans-pledge-allegiance-in-schools/,Google Adsense
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,Tapad
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,ScoreCard Research Beacon
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,Turn Inc.
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,BidSwitch
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,DoubleClick
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,StickyAds
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,BrightRoll
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,ShareThis
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,Aggregate Knowledge
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,BlueKai
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,Smaato
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,Krux Digital
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,Nexage
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,BrightRoll
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,AppNexus
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,eXelate
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,Yahoo Ad Exchange
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,Lotame
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,OpenX
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,OwnerIQ
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,OwnerIQ
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,PubMatic
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,PulsePoint
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,VigLink
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,Index Exchange (Formerly Casale Media)
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,LiveRamp
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,Rubicon
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,VigLink
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,Adobe Audience Manager
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,DoubleClick
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,Google Syndication
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,DoubleClick Ad Exchange-Seller
before-nov-2016,now8news.com,http://wayback.archive.org/web/20160828233401id_/http://now8news.com:80/clinical-study-will-pay-you-3000-per-week-to-smoke-marijuana,Google Adsense
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,Tapad
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,ScoreCard Research Beacon
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,Turn Inc.
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,BidSwitch
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,DoubleClick
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,StickyAds
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,BrightRoll
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,ShareThis
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,Aggregate Knowledge
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,BlueKai
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,Smaato
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,Krux Digital
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,Nexage
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,BrightRoll
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,AppNexus
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,eXelate
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,Yahoo Ad Exchange
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,Lotame
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,OpenX
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,OwnerIQ
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,OwnerIQ
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,PubMatic
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,PulsePoint
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,VigLink
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,Index Exchange (Formerly Casale Media)
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,LiveRamp
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,Rubicon
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,VigLink
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,Adobe Audience Manager
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,DoubleClick
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,Google Syndication
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,DoubleClick Ad Exchange-Seller
before-nov-2016,straightstoned.com,http://wayback.archive.org/web/20160910223052id_/http://straightstoned.com:80/donald-trump-offers-african-americans-jobs-africa,Google Adsense
before-nov-2016,thebostontribune.com,http://wayback.archive.org/web/20160924102555id_/http://thebostontribune.com/casey-anthony-obtains-florida-business-license-for-home-daycare/,ScoreCard Research Beacon
before-nov-2016,thebostontribune.com,http://wayback.archive.org/web/20160924102555id_/http://thebostontribune.com/casey-anthony-obtains-florida-business-license-for-home-daycare/,DoubleClick
before-nov-2016,thebostontribune.com,http://wayback.archive.org/web/20160924102555id_/http://thebostontribune.com/casey-anthony-obtains-florida-business-license-for-home-daycare/,DoubleClick
before-nov-2016,thebostontribune.com,http://wayback.archive.org/web/20160924102555id_/http://thebostontribune.com/casey-anthony-obtains-florida-business-license-for-home-daycare/,MediaMath
before-nov-2016,thebostontribune.com,http://wayback.archive.org/web/20160924102555id_/http://thebostontribune.com/casey-anthony-obtains-florida-business-license-for-home-daycare/,AppNexus
before-nov-2016,thebostontribune.com,http://wayback.archive.org/web/20160924102555id_/http://thebostontribune.com/casey-anthony-obtains-florida-business-license-for-home-daycare/,eXelate
before-nov-2016,thebostontribune.com,http://wayback.archive.org/web/20160924102555id_/http://thebostontribune.com/casey-anthony-obtains-florida-business-license-for-home-daycare/,OpenX
before-nov-2016,thebostontribune.com,http://wayback.archive.org/web/20160924102555id_/http://thebostontribune.com/casey-anthony-obtains-florida-business-license-for-home-daycare/,MarketGid
before-nov-2016,thebostontribune.com,http://wayback.archive.org/web/20160924102555id_/http://thebostontribune.com/casey-anthony-obtains-florida-business-license-for-home-daycare/,MediaMath
before-nov-2016,thebostontribune.com,http://wayback.archive.org/web/20160924102555id_/http://thebostontribune.com/casey-anthony-obtains-florida-business-license-for-home-daycare/,DoubleClick
before-nov-2016,thebostontribune.com,http://wayback.archive.org/web/20160924102555id_/http://thebostontribune.com/casey-anthony-obtains-florida-business-license-for-home-daycare/,Media.net
before-nov-2016,thebostontribune.com,http://wayback.archive.org/web/20160924102555id_/http://thebostontribune.com/casey-anthony-obtains-florida-business-license-for-home-daycare/,DoubleClick Ad Exchange-Seller
before-nov-2016,thebostontribune.com,http://wayback.archive.org/web/20160924102555id_/http://thebostontribune.com/casey-anthony-obtains-florida-business-license-for-home-daycare/,Google Publisher Tags
before-nov-2016,thebostontribune.com,http://wayback.archive.org/web/20160924102555id_/http://thebostontribune.com/casey-anthony-obtains-florida-business-license-for-home-daycare/,Google Adsense
