Rank,NA_Sales,EU_Sales,JP_Sales,Other_Sales
4030,0.41,0.01,0,0.07
4031,0.2,0.23,0.01,0.05
4032,0.31,0.13,0.02,0.04
4033,0.38,0.1,0,0.01
4034,0.24,0.15,0.07,0.03
4035,0.35,0.13,0,0.01
4036,0.34,0.13,0,0.02
4037,0.45,0,0,0.03
4038,0.45,0,0,0.04
4039,0.35,0.13,0,0.01
4040,0.12,0.1,0.24,0.03
4041,0.12,0.31,0,0.06
4042,0,0,0.49,0
4043,0,0,0.49,0
4044,0.37,0.11,0,0.02
4045,0.24,0.2,0,0.05
4046,0.18,0.12,0.16,0.03
4047,0.16,0.3,0,0.03
4048,0.24,0.18,0.03,0.05
4049,0.42,0.02,0.02,0.03
4050,0.2,0.23,0,0.07
4051,0.28,0.17,0,0.04
4052,0,0,0.49,0
4053,0.07,0.26,0.09,0.07
4054,0.24,0.19,0,0.06
4055,0,0.15,0,0.33
4056,0.24,0.19,0,0.06
4057,0.36,0.04,0.04,0.04
4058,0.28,0.17,0,0.04
4059,0,0,0.49,0
4060,0.14,0.3,0,0.05
4061,0,0,0.46,0.03
4062,0.25,0.01,0,0.22
4063,0,0.47,0,0.02
4064,0,0.45,0,0.03
4065,0.36,0.09,0.02,0.01
4066,0.24,0.19,0,0.06
4067,0.07,0.31,0.02,0.08
4068,0.36,0.11,0,0.02
4069,0.45,0,0,0.03
4070,0.27,0.18,0,0.03
4071,0.08,0.35,0,0.06
4072,0.27,0.16,0.02,0.04
4073,0,0,0.49,0
4074,0.31,0.1,0.05,0.03
4075,0.07,0.05,0.35,0.02
4076,0,0,0.49,0
4077,0.42,0.02,0,0.04
4078,0.01,0.45,0,0.03
4079,0.12,0.23,0.07,0.07
4080,0.38,0.06,0,0.04
4081,0.44,0.01,0,0.04
4082,0.19,0.21,0.01,0.08
4083,0.12,0.25,0,0.11
4084,0.43,0.02,0,0.04
4085,0.33,0.11,0.01,0.04
4086,0,0.48,0,0
4087,0.4,0.02,0,0.07
4088,0.16,0.18,0.05,0.09
4089,0.16,0.01,0.29,0.02
4090,0.35,0.13,0,0.01
4091,0.15,0.27,0,0.06
4092,0.42,0.03,0,0.04
4093,0.15,0.14,0.17,0.03
4094,0.35,0.13,0,0.01
4095,0,0,0.45,0.03
4096,0.36,0.11,0,0.02
4097,0.23,0.19,0.01,0.05
4098,0.45,0.03,0,0.01
4099,0,0,0.48,0
4100,0.27,0.17,0,0.05
4101,0.22,0.2,0.01,0.05
4102,0.2,0.24,0,0.05
4103,0.24,0.18,0,0.06
4104,0.4,0.02,0,0.07
4105,0.27,0.18,0,0.03
4106,0.42,0.03,0,0.04
4107,0.44,0,0,0.04
4108,0.27,0.18,0,0.03
4109,0.08,0.36,0,0.04
4110,0.24,0.15,0,0.1
4111,0.25,0.07,0.13,0.03
4112,0.22,0.21,0,0.05
4113,0.09,0.24,0.03,0.12
4114,0.24,0.18,0,0.06
4115,0.44,0.01,0,0.03
4116,0.44,0.04,0,0
4117,0.25,0.06,0.11,0.06
4118,0.4,0.02,0,0.07
4119,0.24,0.18,0,0.06
4120,0.18,0.26,0,0.04
4121,0.41,0.07,0,0
4122,0.27,0.18,0,0.03
4123,0.26,0.11,0.06,0.05
4124,0,0.43,0,0.05
4125,0.23,0.18,0,0.06
4126,0.18,0.24,0,0.05
4127,0.25,0.18,0,0.04
4128,0.16,0.25,0.01,0.05
4129,0.45,0,0,0.03
4130,0.38,0.01,0.07,0.02
4131,0.27,0.18,0,0.03
4132,0.42,0.02,0,0.04
4133,0.34,0.13,0,0.01
4134,0.14,0.01,0.31,0.02
4135,0.14,0.28,0,0.06
4136,0.12,0.06,0.27,0.02
4137,0.25,0.19,0.01,0.04
4138,0.35,0.11,0,0.02
4139,0.19,0.27,0.01,0
4140,0.19,0.05,0,0.24
4141,0.45,0.03,0,0
4142,0.06,0.4,0,0.01
4143,0.37,0.03,0.04,0.04
4144,0.23,0.18,0,0.06
4145,0.35,0.09,0,0.04
4146,0.15,0.27,0,0.06
4147,0,0.48,0,0
4148,0.14,0.11,0.19,0.04
4149,0.45,0.02,0,0.01
4150,0.24,0.16,0.04,0.03
4151,0.45,0.02,0,0
4152,0.16,0.11,0.18,0.03
4153,0.44,0.03,0,0
4154,0.23,0.16,0.01,0.07
4155,0.25,0.17,0.01,0.05
4156,0.23,0.18,0,0.06
4157,0.31,0.1,0.03,0.03
4158,0.39,0.02,0,0.06
4159,0.19,0.23,0,0.05
4160,0.43,0.01,0,0.04
4161,0.33,0.1,0,0.04
4162,0,0,0.47,0
4163,0.26,0.18,0,0.03
4164,0.37,0.04,0.03,0.04
4165,0.15,0.16,0.09,0.08
4166,0.23,0.17,0,0.08
4167,0.26,0.18,0,0.03
4168,0.23,0.18,0,0.06
4169,0.21,0.16,0.04,0.06
4170,0.14,0.28,0,0.04
4171,0.3,0.13,0,0.04
4172,0,0,0.47,0
4173,0.05,0.04,0.38,0.01
4174,0.42,0.01,0,0.04
4175,0.23,0.21,0,0.04
4176,0,0,0.46,0.01
4177,0.04,0.03,0.39,0.01
4178,0.23,0.18,0,0.06
4179,0.41,0.02,0,0.04
4180,0,0.3,0.05,0.12
4181,0.05,0.3,0.01,0.12
4182,0,0.45,0,0.02
4183,0.1,0.22,0.02,0.12
4184,0,0,0.47,0
4185,0.41,0.02,0,0.04
4186,0.14,0.25,0,0.08
4187,0.23,0.18,0,0.06
4188,0.27,0.06,0.08,0.05
4189,0.28,0.17,0,0.01
4190,0.38,0.08,0,0.01
4191,0,0,0.44,0.03
4192,0.38,0.08,0,0.01
4193,0.34,0.09,0,0.04
4194,0,0.29,0,0.18
4195,0.3,0.03,0.1,0.03
4196,0.44,0.02,0,0
4197,0.28,0.13,0.01,0.04
4198,0.29,0.13,0,0.04
4199,0.23,0.18,0,0.06
4200,0.35,0.1,0,0.02
4201,0.43,0,0,0.04
4202,0.37,0.05,0,0.05
4203,0.04,0.33,0,0.1
4204,0.26,0.18,0,0.03
4205,0.43,0,0,0.04
4206,0.44,0,0,0.03
4207,0,0,0.47,0
4208,0,0,0.47,0
4209,0,0.38,0,0.09
4210,0.27,0.03,0,0.17
4211,0.23,0.18,0,0.06
4212,0.35,0.07,0,0.04
4213,0.33,0.12,0,0.01
4214,0.39,0.01,0,0.06
4215,0,0.01,0.46,0
4216,0.26,0.18,0,0.03
4217,0,0.41,0,0.06
4218,0.33,0.12,0,0.01
4219,0.24,0.15,0,0.07
4220,0.22,0,0.22,0.02
4221,0.43,0.01,0,0.03
4222,0.23,0.18,0,0.06
4223,0.36,0.09,0,0.01
4224,0.3,0.08,0.07,0.01
4225,0.46,0.01,0,0
4226,0.23,0.18,0,0.06
4227,0.23,0.18,0,0.06
4228,0.26,0.15,0,0.05
4229,0.33,0.12,0,0.01
4230,0.35,0.06,0,0.05
4231,0.25,0.09,0.12,0.01
4232,0.34,0.11,0,0.02
4233,0.33,0.12,0,0.01
4234,0.43,0.03,0,0
4235,0.44,0,0,0.03
4236,0.26,0.17,0,0.03
4237,0.4,0.03,0,0.04
4238,0.21,0.17,0.01,0.07
4239,0.33,0.12,0,0.01
4240,0.2,0.15,0.06,0.05
4241,0.25,0.12,0,0.09
4242,0,0,0.46,0
4243,0.13,0.1,0.2,0.03
4244,0,0,0.46,0
4245,0.33,0.12,0,0.01
4246,0.12,0.29,0,0.05
4247,0.13,0.25,0,0.09
4248,0.33,0.12,0,0.01
4249,0.2,0.03,0.21,0.02
4250,0.38,0.03,0.02,0.04
4251,0.37,0.04,0,0.05
4252,0.27,0.16,0,0.04
4253,0.23,0.18,0,0.06
4254,0.38,0.01,0,0.06
4255,0.36,0.06,0,0.04
4256,0.34,0.09,0,0.04
4257,0.38,0.01,0,0.06
4258,0.33,0.12,0,0.01
4259,0.19,0.19,0,0.08
4260,0.26,0.17,0,0.03
4261,0.23,0.14,0,0.09
4262,0.42,0,0,0.03
4263,0.04,0.16,0.24,0.01
4264,0.26,0.17,0,0.03
4265,0.26,0.16,0,0.04
4266,0.38,0.01,0,0.06
4267,0.09,0.25,0.03,0.09
4268,0.3,0.12,0,0.04
4269,0.43,0.03,0,0
4270,0.22,0.18,0,0.06
4271,0.22,0.18,0,0.06
4272,0.33,0.12,0,0.01
4273,0.33,0.12,0,0.01
4274,0.19,0.19,0,0.07
4275,0.11,0.28,0,0.07
4276,0.3,0.01,0.12,0.03
4277,0.43,0,0,0.03
4278,0.33,0.09,0,0.04
4279,0.26,0.16,0,0.04
4280,0.37,0.05,0,0.03
4281,0.22,0.17,0,0.06
4282,0,0,0.46,0
4283,0.18,0.23,0,0.05
4284,0.09,0.24,0,0.12
4285,0.24,0.18,0,0.04
4286,0.3,0.12,0,0.04
4287,0.25,0.17,0,0.03
4288,0.29,0.13,0,0.04
4289,0.08,0.1,0.23,0.05
4290,0.25,0.17,0,0.03
4291,0.22,0.17,0,0.06
4292,0.02,0.38,0.01,0.06
4293,0.42,0,0,0.04
4294,0.24,0.17,0,0.05
4295,0,0,0.46,0
4296,0.14,0.11,0.17,0.04
4297,0.19,0.23,0,0.04
4298,0,0,0.45,0.01
4299,0.22,0.11,0.07,0.05
4300,0.42,0,0,0.03
4301,0.05,0.05,0.34,0.01
4302,0.21,0.2,0,0.04
4303,0.36,0.08,0,0.02
4304,0.43,0,0,0.03
4305,0.25,0.17,0,0.03
4306,0.39,0.02,0.01,0.04
4307,0.2,0.16,0.03,0.07
4308,0,0.35,0,0.1
4309,0.13,0.1,0.15,0.07
4310,0,0,0.45,0
4311,0.26,0.15,0,0.04
4312,0.03,0.03,0.38,0.02
4313,0.33,0.12,0,0.01
4314,0.15,0.13,0.09,0.08
4315,0.25,0.17,0,0.03
4316,0.21,0.21,0,0.04
4317,0.42,0,0,0.03
4318,0,0,0.45,0
4319,0.12,0.25,0.01,0.08
4320,0,0,0.45,0
4321,0.34,0.09,0.02,0.01
4322,0.36,0.06,0,0.03
4323,0.34,0.1,0,0.02
4324,0,0,0.45,0
4325,0.42,0,0,0.03
4326,0.23,0.06,0.16,0.01
4327,0.03,0.37,0,0.05
4328,0.22,0.17,0,0.06
4329,0.21,0.16,0.02,0.07
4330,0.39,0.03,0,0.03
4331,0.13,0.21,0.07,0.03
4332,0.32,0.11,0,0.02
4333,0.41,0.01,0,0.03
4334,0.38,0.01,0,0.06
4335,0.14,0.26,0,0.05
4336,0.42,0,0,0.03
4337,0.4,0.03,0,0.03
4338,0.3,0.11,0,0.04
4339,0.42,0.03,0,0
4340,0.25,0.17,0,0.03
4341,0.22,0.17,0,0.06
4342,0,0,0.42,0.03
4343,0.12,0.28,0,0.05
4344,0.22,0.17,0,0.06
4345,0.26,0.15,0,0.04
4346,0.34,0.1,0,0.02
4347,0.39,0.02,0,0.03
4348,0.42,0.02,0,0
4349,0.26,0.13,0,0.06
4350,0.3,0.11,0.01,0.04
4351,0.41,0.01,0,0.03
4352,0.17,0.21,0,0.07
4353,0.42,0,0,0.03
4354,0.08,0.18,0.15,0.05
4355,0.25,0.17,0,0.03
4356,0.27,0.14,0,0.04
4357,0.09,0.26,0.05,0.05
4358,0.32,0.12,0,0.01
4359,0.11,0.26,0,0.08
4360,0,0,0.45,0
4361,0.1,0.02,0.32,0.01
4362,0,0,0.45,0
4363,0.08,0.22,0.1,0.05
4364,0.22,0.17,0,0.06
4365,0,0,0.45,0
4366,0.36,0.08,0,0.01
4367,0.36,0.08,0,0.01
4368,0.19,0.13,0.07,0.06
4369,0.26,0.14,0,0.04
4370,0.09,0.33,0,0.03
4371,0.41,0.01,0,0.03
4372,0.41,0,0,0.03
4373,0.32,0.12,0,0.01
4374,0.22,0.03,0,0.2
4375,0,0,0.42,0.03
4376,0.21,0.19,0,0.05
4377,0.26,0.14,0.01,0.04
4378,0.32,0.12,0,0.01
4379,0.16,0.24,0,0.05
4380,0.42,0.02,0,0
4381,0,0,0.42,0.03
4382,0.25,0.16,0,0.04
4383,0,0.06,0,0.39
4384,0.17,0.13,0.06,0.08
4385,0,0,0.42,0.03
4386,0.09,0.02,0,0.34
4387,0.4,0.02,0,0.03
4388,0.04,0.03,0.36,0.01
4389,0.36,0.05,0,0.05
4390,0.25,0.17,0,0.03
4391,0.34,0.1,0,0.02
4392,0.38,0.04,0,0.03
4393,0.04,0.26,0,0.14
4394,0.35,0.09,0,0.01
4395,0.42,0.02,0,0
4396,0.35,0.09,0,0.01
4397,0.13,0,0.31,0.01
4398,0.36,0.07,0,0.01
4399,0.25,0.17,0,0.03
4400,0.22,0.17,0,0.06
4401,0.14,0.09,0.19,0.03
4402,0.13,0.16,0.13,0.03
4403,0.18,0.22,0,0.05
4404,0.42,0.03,0,0
4405,0.22,0.17,0,0.06
4406,0.32,0.12,0,0.01
4407,0.11,0.22,0,0.12
4408,0.24,0.16,0,0.04
4409,0.42,0,0,0.03
4410,0.3,0.11,0,0.04
4411,0.22,0.17,0,0.06
4412,0.21,0.15,0,0.08
4413,0.37,0.01,0,0.06
4414,0.37,0.01,0,0.06
4415,0.06,0.33,0.02,0.03
4416,0.42,0.02,0,0
4417,0.22,0.17,0,0.06
4418,0.37,0.01,0,0.06
4419,0.19,0.21,0,0.04
4420,0.3,0.11,0,0.04
4421,0.22,0.17,0,0.06
4422,0.2,0.21,0,0.04
4423,0.22,0.17,0,0.06
4424,0.3,0.12,0,0.02
4425,0.41,0,0,0.03
4426,0.28,0.13,0,0.04
4427,0.14,0.2,0.03,0.08
4428,0.4,0.01,0.02,0
4429,0.22,0.17,0,0.06
4430,0.33,0.1,0,0.02
4431,0.26,0.13,0.01,0.04
4432,0.26,0.15,0,0.04
4433,0,0,0.41,0.03
4434,0.35,0.08,0,0.01
4435,0.37,0.01,0,0.06
4436,0.19,0.2,0,0.05
4437,0.25,0.15,0,0.04
4438,0.33,0.1,0,0.02
4439,0,0,0.43,0.01
4440,0.25,0.17,0,0.03
4441,0.18,0.22,0,0.04
4442,0.07,0.05,0.3,0.03
4443,0.19,0.1,0.11,0.05
4444,0.28,0.12,0,0.04
4445,0.33,0.1,0,0.02
4446,0.1,0.29,0,0.05
4447,0.4,0.01,0,0.03
4448,0.36,0.04,0.01,0.04
4449,0,0,0.44,0
4450,0.25,0.17,0,0.03
4451,0.25,0.17,0,0.03
4452,0,0,0.44,0
4453,0.16,0.03,0.15,0.1
4454,0.35,0.08,0,0.01
4455,0.2,0.14,0.06,0.04
4456,0.41,0,0,0.03
4457,0.18,0.18,0,0.07
4458,0.34,0.09,0,0.01
4459,0,0,0.44,0
4460,0.24,0.17,0,0.03
4461,0.41,0,0,0.03
4462,0.4,0,0,0.03
4463,0.19,0.07,0.12,0.06
4464,0.34,0.08,0,0.02
4465,0,0,0.44,0
4466,0.24,0.17,0,0.03
4467,0,0,0.43,0.01
4468,0.26,0.14,0,0.04
4469,0.34,0.09,0,0.01
4470,0.31,0.12,0,0.01
4471,0.41,0.03,0,0
4472,0,0,0.44,0
4473,0.41,0,0,0.02
4474,0.26,0.14,0,0.04
4475,0.26,0.12,0,0.06
4476,0.34,0.09,0,0.01
4477,0.31,0.12,0,0.01
4478,0.28,0.11,0.01,0.03
4479,0.34,0.09,0,0.01
4480,0.31,0.12,0,0.01
4481,0.36,0.01,0,0.06
4482,0,0.06,0,0.38
4483,0,0,0.44,0
4484,0.4,0,0,0.03
4485,0,0,0.44,0
4486,0,0,0.44,0
4487,0.21,0.17,0,0.06
4488,0.41,0,0,0.03
4489,0.36,0.01,0,0.06
4490,0.19,0.09,0.08,0.07
4491,0.16,0,0.26,0.01
4492,0.35,0.07,0,0.02
4493,0.41,0,0,0.03
4494,0.26,0.1,0.07,0.01
4495,0.19,0.18,0,0.07
4496,0.2,0.13,0.06,0.03
4497,0.39,0.01,0,0.03
4498,0.21,0.17,0,0.06
4499,0.41,0.02,0,0
4500,0.31,0.12,0,0.01
4501,0.17,0,0,0.26
4502,0.24,0.16,0,0.03
4503,0.32,0.09,0,0.02
4504,0.31,0.12,0,0.01
4505,0.01,0.36,0,0.06
4506,0.36,0.01,0,0.06
4507,0.13,0.21,0.01,0.08
4508,0.41,0,0,0.03
4509,0,0,0.43,0
4510,0.4,0.02,0,0.02
4511,0.22,0.18,0,0.04
4512,0.35,0.04,0,0.04
4513,0.38,0.03,0,0.03
4514,0.21,0.17,0,0.06
4515,0.18,0.09,0.14,0.03
4516,0.24,0.16,0,0.03
4517,0.16,0.2,0,0.07
4518,0.21,0.17,0,0.06
4519,0.4,0.02,0,0
4520,0.21,0.17,0,0.06
4521,0.28,0.03,0.1,0.02
4522,0.31,0.11,0,0.01
4523,0.18,0.07,0.17,0.01
4524,0,0,0.43,0
4525,0.23,0.15,0.01,0.04
4526,0.12,0.07,0.21,0.03
4527,0.21,0.19,0,0.04
4528,0.31,0.11,0,0.01
4529,0.15,0.04,0,0.24
4530,0.21,0.16,0,0.06
4531,0.24,0.15,0,0.04
4532,0.35,0.05,0,0.03
4533,0.28,0.14,0,0.01
4534,0.25,0.06,0.07,0.06
4535,0.15,0.22,0,0.06
4536,0.39,0.01,0,0.03
4537,0.33,0.03,0.04,0.03
4538,0.4,0,0,0.02
4539,0.36,0.01,0,0.06
4540,0,0.38,0,0.05
4541,0.21,0.16,0,0.05
4542,0.1,0.07,0.24,0.03
4543,0.37,0,0.03,0.03
4544,0.09,0.07,0.25,0.02
4545,0.21,0.08,0.09,0.05
4546,0.16,0.19,0,0.08
4547,0.17,0.01,0.23,0.02
4548,0.21,0.16,0,0.05
4549,0.07,0.05,0.29,0.02
4550,0.02,0.34,0,0.07
4551,0.23,0.17,0,0.04
4552,0.33,0.09,0,0.01
4553,0.39,0,0,0.03
4554,0.39,0.01,0,0.03
4555,0.31,0.11,0,0.01
4556,0.21,0.18,0,0.03
4557,0.27,0.1,0,0.05
4558,0.33,0.08,0,0.01
4559,0.37,0.02,0,0.03
4560,0.39,0,0,0.03
4561,0.24,0.14,0,0.04
4562,0.21,0.16,0,0.05
4563,0.24,0.16,0,0.03
4564,0.18,0.17,0,0.07
4565,0.21,0.16,0,0.05
4566,0.15,0.17,0,0.1
4567,0.11,0.2,0,0.12
4568,0.39,0,0,0.03
4569,0,0,0.42,0
4570,0,0,0.42,0
4571,0.33,0.09,0,0.01
4572,0.22,0.16,0,0.04
4573,0.13,0.19,0,0.11
4574,0.23,0.02,0.16,0.02
4575,0.21,0.16,0,0.05
4576,0.14,0.05,0.22,0.01
4577,0.24,0.13,0,0.06
4578,0.35,0.01,0,0.06
4579,0.21,0.16,0,0.05
4580,0.33,0.09,0,0.01
4581,0.31,0.1,0,0.01
4582,0.23,0.15,0,0.04
4583,0.21,0.16,0,0.05
4584,0.24,0.16,0,0.03
4585,0,0,0.42,0
4586,0.24,0.16,0,0.03
4587,0.22,0.13,0.04,0.04
4588,0.33,0.08,0,0.01
4589,0.15,0.23,0,0.04
4590,0,0,0.41,0.01
4591,0.39,0,0,0.03
4592,0.34,0.04,0.01,0.04
4593,0.03,0.2,0.1,0.11
4594,0.24,0.16,0,0.03
4595,0.21,0.16,0,0.05
4596,0.23,0.16,0,0.03
4597,0.22,0.01,0.16,0.03
4598,0.2,0.19,0,0.04
4599,0.38,0.01,0,0.03
4600,0.42,0,0,0
4601,0.23,0.16,0,0.03
4602,0,0,0.42,0
4603,0.32,0.09,0,0.02
4604,0.3,0.11,0,0.01
4605,0.21,0.16,0,0.05
4606,0.21,0.16,0,0.05
4607,0.21,0.16,0,0.05
4608,0.33,0.03,0.04,0.03
4609,0.35,0.01,0,0.06
4610,0.19,0.17,0.03,0.04
4611,0.3,0.11,0,0.01
4612,0.37,0.02,0,0.03
4613,0.3,0.11,0,0.01
4614,0.23,0.16,0,0.03
4615,0.39,0,0,0.03
4616,0,0,0.39,0.03
4617,0.39,0,0,0.03
4618,0,0,0.42,0
4619,0.35,0.05,0,0.02
4620,0,0,0.42,0
4621,0.2,0.08,0.12,0.03
4622,0.21,0.16,0,0.05
4623,0.35,0.06,0,0
4624,0.34,0.07,0,0
4625,0.34,0.07,0,0
4626,0,0,0.39,0.03
4627,0.34,0.07,0,0
4628,0.32,0.08,0,0.01
4629,0.19,0.16,0,0.07
4630,0.09,0.25,0.02,0.06
4631,0.35,0.01,0,0.06
4632,0.24,0.15,0,0.03
4633,0.32,0.09,0,0.02
4634,0.32,0.08,0,0.01
4635,0.36,0.03,0,0.03
4636,0,0,0.42,0
4637,0.3,0.11,0,0.01
4638,0.21,0.16,0,0.05
4639,0,0,0.42,0
4640,0.32,0.08,0,0.01
4641,0.39,0,0,0.03
4642,0.2,0.16,0,0.05
4643,0.35,0.03,0,0.03
4644,0.36,0.03,0,0.03
4645,0.14,0.1,0.16,0.03
4646,0.39,0,0,0.03
4647,0.2,0.16,0,0.05
4648,0.32,0.08,0,0.01
4649,0.18,0.14,0.05,0.05
4650,0.21,0.12,0.03,0.05
4651,0.22,0.05,0.13,0.02
4652,0.02,0.02,0.35,0.03
4653,0.3,0.11,0,0.01
4654,0.31,0.09,0,0.01
4655,0.18,0.17,0.03,0.04
4656,0.31,0.09,0,0.01
4657,0.21,0.13,0,0.08
4658,0.39,0,0,0.03
4659,0.19,0.11,0.09,0.03
4660,0.16,0.12,0.11,0.03
4661,0.13,0.21,0,0.08
4662,0.16,0,0.25,0.01
4663,0.16,0.18,0,0.07
4664,0.31,0.09,0,0.01
4665,0,0.28,0,0.14
4666,0.2,0.16,0,0.05
4667,0.17,0.12,0.1,0.03
4668,0.16,0.11,0.12,0.03
4669,0.2,0.16,0,0.05
4670,0.22,0.09,0.04,0.07
4671,0.2,0.16,0,0.05
4672,0,0,0.42,0
4673,0.26,0.05,0.06,0.04
4674,0.3,0.1,0,0.02
4675,0.36,0.02,0,0.03
4676,0.2,0.16,0,0.05
4677,0.15,0.12,0.11,0.04
4678,0.26,0.12,0,0.04
4679,0,0,0.41,0
4680,0.2,0.16,0,0.05
4681,0.3,0.11,0,0.01
4682,0.2,0.16,0,0.05
4683,0.3,0.11,0,0.01
4684,0.14,0.07,0.15,0.06
4685,0.24,0.12,0,0.05
4686,0.41,0,0,0
4687,0.04,0.21,0.05,0.11
4688,0,0,0.41,0
4689,0.23,0.16,0,0.03
4690,0.34,0.01,0,0.06
4691,0.01,0.39,0,0.02
4692,0.37,0.01,0,0.03
4693,0.2,0.16,0,0.05
4694,0.23,0.16,0,0.03
4695,0.26,0.13,0,0.02
4696,0,0,0.41,0
4697,0.23,0.16,0,0.03
4698,0.23,0.16,0,0.03
4699,0,0,0.39,0.03
4700,0.16,0.17,0.02,0.06
4701,0,0,0.41,0
4702,0.28,0.1,0,0.03
4703,0.17,0.15,0,0.09
4704,0.18,0.19,0,0.04
4705,0.15,0.22,0,0.05
4706,0.21,0.16,0,0.04
4707,0.2,0.16,0,0.05
4708,0,0,0.41,0
4709,0.31,0.03,0.04,0.03
4710,0.21,0.08,0.09,0.04
4711,0.2,0.16,0,0.05
4712,0.27,0.08,0,0.06
4713,0,0,0.41,0
4714,0.34,0.01,0,0.06
4715,0.28,0.1,0,0.04
4716,0.36,0.03,0,0.03
4717,0.37,0,0,0.04
4718,0.23,0.16,0,0.03
4719,0.09,0.23,0,0.09
4720,0,0,0.41,0
4721,0.24,0.1,0,0.07
4722,0.36,0.02,0,0.03
4723,0,0,0.41,0
4724,0.36,0.03,0,0.03
4725,0.29,0.07,0,0.06
4726,0.3,0.08,0,0.03
4727,0.23,0.16,0,0.03
4728,0.23,0.14,0,0.04
4729,0,0,0.41,0
4730,0.1,0.02,0.25,0.04
4731,0.33,0.07,0,0
4732,0.08,0.27,0,0.06
4733,0.2,0.16,0,0.05
4734,0.05,0.26,0,0.09
4735,0.2,0.16,0,0.05
4736,0.13,0.09,0.16,0.03
4737,0.39,0,0,0.02
4738,0.18,0.19,0,0.04
4739,0.24,0.13,0,0.04
4740,0,0,0.38,0.03
4741,0.19,0.15,0,0.07
4742,0.14,0.23,0,0.04
4743,0.26,0.11,0,0.04
4744,0.16,0.18,0,0.07
4745,0.15,0.06,0,0.2
4746,0.2,0.1,0.08,0.03
4747,0.21,0.12,0.04,0.03
4748,0.35,0.02,0.01,0.03
4749,0.11,0.08,0.19,0.03
4750,0.2,0.16,0,0.05
4751,0.31,0.08,0,0.01
4752,0.37,0.01,0,0.03
4753,0.34,0.01,0,0.06
4754,0,0,0.41,0
4755,0.23,0.15,0,0.03
4756,0.15,0.1,0.12,0.03
4757,0.34,0.01,0,0.06
4758,0,0,0.4,0.01
4759,0.36,0.02,0,0.03
4760,0.21,0.16,0,0.04
4761,0.34,0.04,0,0.03
4762,0.22,0.12,0,0.06
4763,0.29,0.09,0,0.03
4764,0.18,0.17,0,0.06
4765,0,0,0.41,0
4766,0.23,0.02,0,0.16
4767,0,0,0.41,0
4768,0.34,0.01,0,0.06
4769,0,0,0.41,0
4770,0.2,0.16,0,0.05
4771,0.24,0.13,0,0.04
4772,0.26,0.11,0,0.04
4773,0.23,0.15,0,0.03
4774,0.34,0.01,0,0.06
4775,0.02,0.31,0,0.07
4776,0.18,0.12,0.06,0.05
4777,0.19,0.18,0,0.04
4778,0.38,0,0,0.03
4779,0.2,0.15,0,0.05
4780,0.23,0.15,0,0.03
4781,0.23,0.15,0,0.03
4782,0.38,0.02,0,0
4783,0.08,0.26,0,0.07
4784,0,0.13,0.26,0.01
4785,0.36,0.01,0,0.03
4786,0.38,0.02,0,0
4787,0.17,0.2,0,0.04
4788,0.13,0.06,0.16,0.06
4789,0.34,0.03,0.01,0.03
4790,0.31,0.08,0,0.01
4791,0.32,0.04,0.01,0.04
4792,0.13,0.2,0,0.08
4793,0.18,0.19,0,0.04
4794,0,0,0.4,0
4795,0.12,0.21,0,0.08
4796,0,0,0.4,0
4797,0.33,0.01,0,0.05
4798,0.2,0.15,0,0.05
4799,0.2,0.15,0,0.05
4800,0.38,0,0,0.03
4801,0,0,0.4,0
4802,0.1,0.2,0.02,0.08
4803,0.37,0.02,0,0
4804,0.2,0.15,0,0.05
4805,0.31,0.08,0,0.01
4806,0.3,0.03,0.04,0.03
4807,0.27,0.01,0.09,0.03
4808,0,0,0.4,0
4809,0.36,0.01,0,0.03
4810,0.2,0.15,0,0.05
4811,0.29,0.11,0,0.01
4812,0,0,0.38,0.03
4813,0.25,0.07,0.07,0.01
4814,0.22,0.15,0,0.03
4815,0.31,0.08,0,0.01
4816,0.29,0.08,0,0.04
4817,0,0,0.4,0
4818,0.31,0.06,0,0.03
4819,0.34,0.03,0,0.03
4820,0.22,0.08,0.08,0.03
4821,0.37,0,0,0.03
4822,0.23,0.14,0,0.04
4823,0,0,0.4,0
4824,0.22,0.15,0,0.03
4825,0.14,0.19,0,0.07
4826,0.12,0.01,0,0.27
4827,0,0,0.4,0
4828,0.32,0.07,0,0
4829,0.32,0.07,0,0
4830,0.37,0.03,0,0
4831,0.32,0.07,0,0
4832,0.2,0.15,0,0.05
4833,0.33,0.01,0,0.05
4834,0.22,0.15,0,0.03
4835,0.27,0.1,0,0.03
4836,0.06,0.3,0,0.04
4837,0.2,0.15,0,0.05
4838,0.33,0.01,0,0.05
4839,0.18,0.17,0,0.04
4840,0.2,0.15,0,0.05
4841,0.17,0.17,0,0.06
4842,0.29,0.11,0,0.01
4843,0.38,0.01,0,0
4844,0.32,0.07,0,0.01
4845,0.31,0.08,0,0.01
4846,0.22,0.14,0,0.04
4847,0.24,0.14,0,0.02
4848,0.22,0.15,0,0.03
4849,0,0,0.39,0.01
4850,0.29,0.11,0,0.01
4851,0.34,0.03,0,0.03
4852,0.32,0.05,0,0.03
4853,0.2,0.16,0,0.04
4854,0.19,0.14,0.04,0.03
4855,0.12,0.23,0,0.05
4856,0.22,0.15,0,0.03
4857,0,0,0.4,0
4858,0.24,0.12,0.01,0.03
4859,0.17,0.16,0,0.07
4860,0.18,0.15,0,0.06
4861,0.31,0.08,0,0.01
