Game,Team,Opp,W/L,R,RA,D/N,Att,Team,HR Count
89,BOS,TBR,L,3,5,D,20812,BOS,2
88,CHC,PIT,L,3,14,D,41604,CHC,0
87,CHW,COL,L,0,10,D,36541,CHW,0
88,CIN,ARI,W,2,1,D,24923,CIN,0
87,CLE,DET,L,3,5,N,24915,CLE,1
91,COL,CHW,W,10,0,D,36541,COL,2
87,DET,CLE,W,5,3,N,24915,DET,0
89,HOU,TOR,W,19,1,D,46622,HOU,5
87,KCR,LAD,L,2,5,D,41524,KC,1
92,LAA,TEX,W,3,0,D,28384,LAA,1
90,LAD,KCR,W,5,2,D,41524,LAD,3
87,MIA,SFG,W,10,8,D,41516,MIA,3
91,MIL,NYY,W,5,3,D,43952,MIL,2
88,MIN,BAL,L,5,11,D,25848,MIN,0
86,NYM,STL,L,0,6,D,42925,NYM,0
86,NYY,MIL,L,3,5,D,43952,NYY,1
89,OAK,SEA,L,0,4,D,32661,OAK,0
87,PHI,SDP,W,7,1,D,21184,PHI,6
89,PIT,CHC,W,14,3,D,41604,PIT,3
88,SDP,PHI,L,1,7,D,21184,SD,0
90,SEA,OAK,W,4,0,D,32661,SEA,1
90,SFG,MIA,L,8,10,D,41516,SF,2
88,STL,NYM,W,6,0,D,42925,STL,3
90,TBR,BOS,W,5,3,D,20812,TB,1
88,TEX,LAA,L,0,3,D,28384,TEX,0
88,TOR,HOU,L,1,19,D,46622,TOR,1
88,WSN,ATL,W,10,5,D,35030,WSH,0
90,ARI,ATL,L,3,4,N,38852,ARI,1
88,ATL,ARI,W,4,3,N,38852,ATL,1
89,BAL,CHC,L,8,9,N,34335,BAL,2
90,BOS,NYY,W,5,4,N,37570,BOS,1
89,CHC,BAL,W,9,8,N,34335,CHC,5
88,CHW,SEA,L,2,4,N,20311,CHW,0
89,CIN,WSN,L,0,5,N,28916,CIN,0
88,CLE,OAK,L,0,5,N,19870,CLE,0
92,COL,NYM,L,2,14,N,27582,COL,0
88,DET,TOR,L,2,7,N,37879,DET,1
90,HOU,MIN,W,10,5,N,38006,HOU,2
88,KCR,TEX,L,3,5,N,35591,KC,1
93,LAA,TBR,L,1,2,N,38119,LAA,1
91,LAD,MIA,W,6,4,N,21858,LAD,3
88,MIA,LAD,L,4,6,N,21858,MIA,0
92,MIL,PHI,W,9,6,N,41941,MIL,2
89,MIN,HOU,L,5,10,N,38006,MIN,1
87,NYM,COL,W,14,2,N,27582,NYM,2
87,NYY,BOS,L,4,5,N,37570,NYY,1
90,OAK,CLE,W,5,0,N,19870,OAK,2
88,PHI,MIL,L,6,9,N,41941,PHI,1
90,PIT,STL,W,5,2,N,24988,PIT,1
89,SDP,SFG,L,4,5,N,34970,SD,0
91,SEA,CHW,W,4,2,N,20311,SEA,1
91,SFG,SDP,W,5,4,N,34970,SF,1
89,STL,PIT,L,2,5,N,24988,STL,1
91,TBR,LAA,W,2,1,N,38119,TB,1
89,TEX,KCR,W,5,3,N,35591,TEX,2
89,TOR,DET,W,7,2,N,37879,TOR,2
89,WSN,CIN,W,5,0,N,28916,WSH,2
91,ARI,ATL,L,5,8,N,41627,ARI,0
89,ATL,ARI,W,8,5,N,41627,ATL,2
90,BAL,CHC,L,3,10,N,40258,BAL,1
91,BOS,NYY,L,1,4,D,36936,BOS,0
90,CHC,BAL,W,10,3,N,40258,CHC,3
89,CHW,SEA,L,3,4,N,21743,CHW,1
90,CIN,WSN,L,7,10,N,36462,CIN,1
89,CLE,OAK,L,3,5,N,33021,CLE,1
93,COL,NYM,L,3,9,N,34783,COL,0
89,DET,TOR,W,11,1,N,40036,DET,3
91,HOU,MIN,L,2,4,N,41038,HOU,1
89,KCR,TEX,L,0,1,N,32907,KC,0
94,LAA,TBR,L,3,6,N,38515,LAA,2
92,LAD,MIA,W,7,1,N,22609,LAD,2
89,MIA,LAD,L,1,7,N,22609,MIA,0
93,MIL,PHI,W,3,2,N,37950,MIL,2
90,MIN,HOU,W,4,2,N,41038,MIN,1
88,NYM,COL,W,9,3,N,34783,NYM,3
88,NYY,BOS,W,4,1,D,36936,NYY,1
91,OAK,CLE,W,5,3,N,33021,OAK,3
89,PHI,MIL,L,2,3,N,37950,PHI,1
91,PIT,STL,L,0,4,N,35658,PIT,0
90,SDP,SFG,W,5,3,N,36266,SD,3
92,SEA,CHW,W,4,3,N,21743,SEA,2
92,SFG,SDP,L,3,5,N,36266,SF,1
90,STL,PIT,W,4,0,N,35658,STL,0
92,TBR,LAA,W,6,3,N,38515,TB,2
90,TEX,KCR,W,1,0,N,32907,TEX,0
90,TOR,DET,L,1,11,N,40036,TOR,0
90,WSN,CIN,W,10,7,N,36462,WSH,3
92,ARI,ATL,L,1,7,D,36637,ARI,0
90,ATL,ARI,W,7,1,D,36637,ATL,2
91,BAL,CHC,L,0,8,D,31105,BAL,0
92,BOS,NYY,L,0,3,D,37343,BOS,0
93,BOS,NYY,W,3,0,N,36719,BOS,1
91,CHC,BAL,W,8,0,D,31105,CHC,2
90,CHW,SEA,L,6,7,D,24502,CHW,3
91,CIN,WSN,L,4,14,D,25712,CIN,0
90,CLE,OAK,L,3,7,D,25509,CLE,1
94,COL,NYM,W,13,4,D,28745,COL,3
90,DET,TOR,W,6,5,D,37173,DET,1
92,HOU,MIN,W,5,3,D,38253,HOU,0
90,KCR,TEX,W,4,3,D,23163,KC,0
95,LAA,TBR,W,4,3,D,36178,LAA,1
93,LAD,MIA,W,3,2,D,22119,LAD,1
90,MIA,LAD,L,2,3,D,22119,MIA,0
94,MIL,PHI,L,2,5,D,41747,MIL,1
91,MIN,HOU,L,3,5,D,38253,MIN,2
89,NYM,COL,L,4,13,D,28745,NYM,2
89,NYY,BOS,W,3,0,D,37343,NYY,1
90,NYY,BOS,L,0,3,N,36719,NYY,0
92,OAK,CLE,W,7,3,D,25509,OAK,1
90,PHI,MIL,W,5,2,D,41747,PHI,1
92,PIT,STL,W,4,3,D,29247,PIT,1
91,SDP,SFG,W,7,1,D,30561,SD,2
93,SEA,CHW,W,7,6,D,24502,SEA,3
93,SFG,SDP,L,1,7,D,30561,SF,0
91,STL,PIT,L,3,4,D,29247,STL,1
93,TBR,LAA,L,3,4,D,36178,TB,1
91,TEX,KCR,L,3,4,D,23163,TEX,2
91,TOR,DET,L,5,6,D,37173,TOR,3
91,WSN,CIN,W,14,4,D,25712,WSH,5
91,ATL,CHC,L,3,4,N,41256,ATL,0
92,BAL,TEX,W,3,1,N,14922,BAL,1
94,BOS,TOR,L,3,4,N,36144,BOS,0
92,CHC,ATL,W,4,3,N,41256,CHC,1
92,CIN,WSN,L,1,6,D,17574,CIN,1
91,CLE,SFG,W,5,3,N,39538,CLE,1
95,COL,SDP,W,9,6,N,37561,COL,2
91,DET,KCR,W,10,2,N,26359,DET,2
93,HOU,SEA,L,7,9,N,24701,HOU,2
91,KCR,DET,L,2,10,N,26359,KC,1
91,MIA,PHI,W,6,5,N,17146,MIA,3
95,MIL,PIT,L,2,4,N,18506,MIL,0
92,MIN,NYY,W,4,2,N,27566,MIN,0
90,NYM,STL,L,3,6,N,29977,NYM,2
91,NYY,MIN,L,2,4,N,27566,NYY,0
93,OAK,TBR,L,2,3,N,9736,OAK,1
91,PHI,MIA,L,5,6,N,17146,PHI,0
93,PIT,MIL,W,4,2,N,18506,PIT,0
92,SDP,COL,L,6,9,N,37561,SD,2
94,SEA,HOU,W,9,7,N,24701,SEA,4
94,SFG,CLE,L,3,5,N,39538,SF,0
92,STL,NYM,W,6,3,N,29977,STL,2
94,TBR,OAK,W,3,2,N,9736,TB,2
92,TEX,BAL,L,1,3,N,14922,TEX,0
92,TOR,BOS,W,4,3,N,36144,TOR,1
92,WSN,CIN,W,6,1,D,17574,WSH,3
93,ARI,CIN,W,11,2,N,19989,ARI,2
92,ATL,CHC,L,1,5,N,41541,ATL,1
93,BAL,TEX,W,12,1,N,18119,BAL,4
95,BOS,TOR,W,5,4,N,36488,BOS,3
93,CHC,ATL,W,5,1,N,41541,CHC,2
91,CHW,LAD,L,0,1,N,23088,CHW,0
93,CIN,ARI,L,2,11,N,19989,CIN,1
92,CLE,SFG,L,1,2,N,39151,CLE,0
96,COL,SDP,W,9,7,N,40101,COL,1
92,DET,KCR,W,9,3,N,22908,DET,2
94,HOU,SEA,W,6,2,N,27111,HOU,2
92,KCR,DET,L,3,9,N,22908,KC,0
96,LAA,WSN,L,3,4,N,43345,LAA,2
94,LAD,CHW,W,1,0,N,23088,LAD,0
92,MIA,PHI,L,2,5,N,18176,MIA,1
96,MIL,PIT,L,3,4,N,20462,MIL,1
93,MIN,NYY,L,3,6,N,33114,MIN,1
91,NYM,STL,L,0,5,N,29964,NYM,0
92,NYY,MIN,W,6,3,N,33114,NYY,1
94,OAK,TBR,L,3,4,N,15231,OAK,1
92,PHI,MIA,W,5,2,N,18176,PHI,2
94,PIT,MIL,W,4,3,N,20462,PIT,2
93,SDP,COL,L,7,9,N,40101,SD,2
95,SEA,HOU,L,2,6,N,27111,SEA,0
95,SFG,CLE,W,2,1,N,39151,SF,0
93,STL,NYM,W,5,0,N,29964,STL,0
95,TBR,OAK,W,4,3,N,15231,TB,1
93,TEX,BAL,L,1,12,N,18119,TEX,1
93,TOR,BOS,L,4,5,N,36488,TOR,0
93,WSN,LAA,W,4,3,N,43345,WSH,3
94,ARI,CIN,L,3,4,N,16573,ARI,1
93,ATL,CHC,L,2,8,D,40054,ATL,2
94,BAL,TEX,W,10,2,N,15693,BAL,1
96,BOS,TOR,W,5,1,N,37360,BOS,0
94,CHC,ATL,W,8,2,D,40054,CHC,3
92,CHW,LAD,L,1,9,N,24907,CHW,1
94,CIN,ARI,W,4,3,N,16573,CIN,1
93,CLE,SFG,L,4,5,D,41067,CLE,0
97,COL,SDP,W,18,4,D,37128,COL,5
93,DET,KCR,L,3,4,N,30105,DET,1
95,HOU,SEA,L,1,4,D,35191,HOU,0
93,KCR,DET,W,4,3,N,30105,KC,1
97,LAA,WSN,W,7,0,N,41065,LAA,2
95,LAD,CHW,W,9,1,N,24907,LAD,4
93,MIA,PHI,L,3,10,D,31854,MIA,2
97,MIL,PIT,L,2,3,N,24401,MIL,1
94,MIN,NYY,W,6,1,D,33380,MIN,1
92,NYM,STL,W,7,3,N,32228,NYM,0
93,NYY,MIN,L,1,6,D,33380,NYY,0
95,OAK,TBR,W,7,2,D,17019,OAK,1
93,PHI,MIA,W,10,3,D,31854,PHI,0
95,PIT,MIL,W,3,2,N,24401,PIT,0
94,SDP,COL,L,4,18,D,37128,SD,1
96,SEA,HOU,W,4,1,D,35191,SEA,1
96,SFG,CLE,W,5,4,D,41067,SF,1
94,STL,NYM,L,3,7,N,32228,STL,0
96,TBR,OAK,L,2,7,D,17019,TB,0
94,TEX,BAL,L,2,10,N,15693,TEX,1
94,TOR,BOS,L,1,5,N,37360,TOR,0
94,WSN,LAA,L,0,7,N,41065,WSH,0
95,ARI,CIN,W,12,2,D,19711,ARI,4
94,ATL,LAD,W,6,3,N,45636,ATL,1
95,BAL,TEX,W,9,7,N,14691,BAL,4
97,BOS,TOR,L,6,8,D,37094,BOS,1
95,CIN,ARI,L,2,12,D,19711,CIN,2
94,DET,KCR,L,4,16,N,29018,DET,0
94,KCR,DET,W,16,4,N,29018,KC,2
96,LAD,ATL,L,3,6,N,45636,LAD,1
98,MIL,PIT,L,2,4,D,33493,MIL,0
93,NYM,STL,W,3,2,D,39640,NYM,2
94,NYY,SEA,W,4,1,N,35175,NYY,1
96,PIT,MIL,W,4,2,D,33493,PIT,1
95,SDP,SFG,W,5,2,N,41166,SD,2
97,SEA,NYY,L,1,4,N,35175,SEA,0
97,SFG,SDP,L,2,5,N,41166,SF,0
95,STL,NYM,L,2,3,D,39640,STL,1
95,TEX,BAL,L,7,9,N,14691,TEX,1
95,TOR,BOS,W,8,6,D,37094,TOR,2
96,ARI,WSN,W,6,5,N,37858,ARI,3
95,ATL,LAD,W,12,3,N,46083,ATL,3
96,BAL,HOU,L,7,8,N,25784,BAL,1
98,BOS,LAA,W,6,2,N,37714,BOS,0
95,CHC,STL,L,4,11,D,42186,CHC,1
93,CHW,KCR,L,6,7,N,29647,CHW,0
96,CIN,MIA,L,1,3,N,21851,CIN,0
94,CLE,TOR,W,13,3,N,34284,CLE,2
98,COL,PIT,L,5,13,N,41192,COL,1
95,DET,MIN,W,6,3,N,22369,DET,2
96,HOU,BAL,W,8,7,N,25784,HOU,3
95,KCR,CHW,W,7,6,N,29647,KC,1
98,LAA,BOS,L,2,6,N,37714,LAA,1
97,LAD,ATL,L,3,12,N,46083,LAD,0
94,MIA,CIN,W,3,1,N,21851,MIA,0
99,MIL,PHI,L,1,6,N,17550,MIL,1
95,MIN,DET,L,3,6,N,22369,MIN,0
94,NYM,OAK,W,7,5,N,26969,NYM,2
95,NYY,SEA,W,5,1,N,34073,NYY,1
96,OAK,NYM,L,5,7,N,26969,OAK,0
94,PHI,MIL,W,6,1,N,17550,PHI,1
97,PIT,COL,W,13,5,N,41192,PIT,1
96,SDP,SFG,W,12,9,N,41145,SD,2
98,SEA,NYY,L,1,5,N,34073,SEA,0
98,SFG,SDP,L,9,12,N,41145,SF,1
96,STL,CHC,W,11,4,D,42186,STL,1
97,TBR,TEX,L,3,4,N,24461,TB,3
96,TEX,TBR,W,4,3,N,24461,TEX,2
96,TOR,CLE,L,3,13,N,34284,TOR,0
95,WSN,ARI,L,5,6,N,37858,WSH,0
97,ARI,WSN,L,3,4,N,39176,ARI,0
96,ATL,LAD,L,2,6,N,47497,ATL,0
97,BAL,HOU,L,4,8,N,32524,BAL,2
99,BOS,LAA,L,3,7,N,43829,BOS,0
96,CHC,STL,W,3,2,D,41969,CHC,0
94,CHW,KCR,L,2,7,N,34088,CHW,1
97,CIN,MIA,L,4,5,N,24099,CIN,1
95,CLE,TOR,W,2,1,N,34569,CLE,1
99,COL,PIT,W,7,3,N,48235,COL,0
96,DET,MIN,L,5,6,N,33700,DET,1
97,HOU,BAL,W,8,4,N,32524,HOU,3
96,KCR,CHW,W,7,2,N,34088,KC,5
99,LAA,BOS,W,7,3,N,43829,LAA,1
98,LAD,ATL,W,6,2,N,47497,LAD,3
95,MIA,CIN,W,5,4,N,24099,MIA,2
100,MIL,PHI,W,9,8,N,17712,MIL,2
96,MIN,DET,W,6,5,N,33700,MIN,0
95,NYM,OAK,W,6,5,N,39629,NYM,2
96,NYY,SEA,L,5,6,N,46197,NYY,1
97,OAK,NYM,L,5,6,N,39629,OAK,2
95,PHI,MIL,L,8,9,N,17712,PHI,3
98,PIT,COL,L,3,7,N,48235,PIT,1
97,SDP,SFG,L,4,5,D,40936,SD,1
99,SEA,NYY,W,6,5,N,46197,SEA,3
99,SFG,SDP,W,5,4,D,40936,SF,0
97,STL,CHC,L,2,3,D,41969,STL,2
98,TBR,TEX,L,3,4,N,20568,TB,0
97,TEX,TBR,W,4,3,N,20568,TEX,1
97,TOR,CLE,L,1,2,N,34569,TOR,1
96,WSN,ARI,W,4,3,N,39176,WSH,1
98,ARI,WSN,L,2,6,D,32720,ARI,0
97,ATL,LAD,L,4,5,D,44701,ATL,1
98,BAL,HOU,W,9,7,D,21533,BAL,1
100,BOS,LAA,L,2,3,D,40471,BOS,1
97,CHC,STL,W,5,3,N,41582,CHC,2
95,CHW,KCR,L,4,5,D,23184,CHW,0
98,CIN,MIA,W,6,3,D,20526,CIN,3
96,CLE,TOR,W,8,1,D,30701,CLE,1
100,COL,PIT,W,13,3,D,40118,COL,5
97,DET,MIN,W,9,6,D,28373,DET,1
98,HOU,BAL,L,7,9,D,21533,HOU,2
97,KCR,CHW,W,5,4,D,23184,KC,4
100,LAA,BOS,W,3,2,D,40471,LAA,3
99,LAD,ATL,W,5,4,D,44701,LAD,2
96,MIA,CIN,L,3,6,D,20526,MIA,1
101,MIL,PHI,L,3,6,D,21258,MIL,0
97,MIN,DET,L,6,9,D,28373,MIN,2
96,NYM,OAK,L,2,3,D,29037,NYM,1
97,NYY,SEA,W,6,4,D,38503,NYY,3
98,OAK,NYM,W,3,2,D,29037,OAK,3
96,PHI,MIL,W,6,3,D,21258,PHI,1
99,PIT,COL,L,3,13,D,40118,PIT,1
98,SDP,SFG,W,5,2,D,41372,SD,1
100,SEA,NYY,L,4,6,D,38503,SEA,0
100,SFG,SDP,L,2,5,D,41372,SF,0
98,STL,CHC,L,3,5,N,41582,STL,2
99,TBR,TEX,L,5,6,D,16954,TB,0
98,TEX,TBR,W,6,5,D,16954,TEX,4
98,TOR,CLE,L,1,8,D,30701,TOR,1
97,WSN,ARI,W,6,2,D,32720,WSH,2
99,ARI,ATL,W,10,2,N,20862,ARI,2
98,ATL,ARI,L,2,10,N,20862,ATL,1
99,BAL,TBR,W,5,0,N,15187,BAL,1
101,BOS,SEA,L,0,4,N,29262,BOS,0
98,CHC,CHW,L,1,3,D,40849,CHC,0
96,CHW,CHC,W,3,1,D,40849,CHW,2
99,CIN,CLE,L,2,6,N,21500,CIN,2
97,CLE,CIN,W,6,2,N,21500,CLE,2
101,COL,STL,L,2,8,N,40486,COL,1
98,DET,KCR,L,3,5,N,26415,DET,0
99,HOU,PHI,W,13,4,N,17567,HOU,2
98,KCR,DET,W,5,3,N,26415,KC,3
100,LAD,MIN,W,6,4,N,47754,LAD,3
97,MIA,TEX,W,4,0,N,24654,MIA,2
98,MIN,LAD,L,4,6,N,47754,MIN,1
97,NYM,SDP,W,5,3,N,23325,NYM,1
99,OAK,TOR,L,2,4,N,39613,OAK,1
97,PHI,HOU,L,4,13,N,17567,PHI,0
100,PIT,SFG,W,10,3,N,40030,PIT,2
99,SDP,NYM,L,3,5,N,23325,SD,2
101,SEA,BOS,W,4,0,N,29262,SEA,1
101,SFG,PIT,L,3,10,N,40030,SF,0
99,STL,COL,W,8,2,N,40486,STL,3
100,TBR,BAL,L,0,5,N,15187,TB,0
99,TEX,MIA,L,0,4,N,24654,TEX,0
99,TOR,OAK,W,4,2,N,39613,TOR,1
100,ARI,ATL,L,3,8,N,25069,ARI,1
99,ATL,ARI,W,8,3,N,25069,ATL,4
100,BAL,TBR,L,4,5,N,12471,BAL,1
102,BOS,SEA,L,5,6,N,28992,BOS,1
99,CHC,CHW,W,7,2,D,40717,CHC,1
97,CHW,CHC,L,2,7,D,40717,CHW,0
100,CIN,NYY,L,2,4,N,44268,CIN,0
98,CLE,LAA,W,11,7,N,22364,CLE,3
102,COL,STL,L,2,3,N,41514,COL,1
99,DET,KCR,L,1,3,N,27259,DET,0
100,HOU,PHI,W,5,0,N,17176,HOU,0
99,KCR,DET,W,3,1,N,27259,KC,1
101,LAA,CLE,L,7,11,N,22364,LAA,2
101,LAD,MIN,W,6,2,N,44403,LAD,0
98,MIA,TEX,L,4,10,N,25074,MIA,1
102,MIL,WSN,W,8,0,N,28428,MIL,3
99,MIN,LAD,L,2,6,N,44403,MIN,0
98,NYM,SDP,W,6,5,N,28024,NYM,1
98,NYY,CIN,W,4,2,N,44268,NYY,1
100,OAK,TOR,L,1,4,N,40624,OAK,0
98,PHI,HOU,L,0,5,N,17176,PHI,0
101,PIT,SFG,L,3,11,N,41232,PIT,0
100,SDP,NYM,L,5,6,N,28024,SD,2
102,SEA,BOS,W,6,5,N,28992,SEA,2
102,SFG,PIT,W,11,3,N,41232,SF,0
100,STL,COL,W,3,2,N,41514,STL,1
101,TBR,BAL,W,5,4,N,12471,TB,1
100,TEX,MIA,W,10,4,N,25074,TEX,4
100,TOR,OAK,W,4,1,N,40624,TOR,0
98,WSN,MIL,L,0,8,N,28428,WSH,0
101,ARI,ATL,W,10,3,D,25836,ARI,3
100,ATL,ARI,L,3,10,D,25836,ATL,0
101,BAL,TBR,L,1,5,D,18430,BAL,1
103,BOS,SEA,W,4,0,D,39797,BOS,2
100,CHC,CHW,W,8,3,N,38517,CHC,1
98,CHW,CHC,L,3,8,N,38517,CHW,2
101,CIN,NYY,L,5,9,D,42421,CIN,1
99,CLE,LAA,W,10,4,N,22658,CLE,1
103,COL,STL,L,5,10,N,38162,COL,1
100,DET,KCR,L,2,16,N,29073,DET,0
101,HOU,PHI,L,0,9,N,19718,HOU,0
100,KCR,DET,W,16,2,N,29073,KC,1
102,LAA,CLE,L,4,10,N,22658,LAA,1
102,LAD,MIN,W,6,5,N,50941,LAD,2
99,MIA,TEX,W,22,10,N,26471,MIA,4
103,MIL,WSN,L,5,8,N,35296,MIL,2
100,MIN,LAD,L,5,6,N,50941,MIN,0
99,NYM,SDP,L,3,6,N,19281,NYM,1
99,NYY,CIN,W,9,5,D,42421,NYY,2
101,OAK,TOR,L,2,3,N,41984,OAK,1
99,PHI,HOU,W,9,0,N,19718,PHI,3
102,PIT,SFG,L,1,2,D,41038,PIT,0
101,SDP,NYM,W,6,3,N,19281,SD,1
103,SEA,BOS,L,0,4,D,39797,SEA,0
103,SFG,PIT,W,2,1,D,41038,SF,0
101,STL,COL,W,10,5,N,38162,STL,1
102,TBR,BAL,W,5,1,D,18430,TB,2
101,TEX,MIA,L,10,22,N,26471,TEX,1
101,TOR,OAK,W,3,2,N,41984,TOR,2
99,WSN,MIL,W,8,5,N,35296,WSH,1
102,ARI,STL,W,4,0,N,39208,ARI,1
101,CHC,CHW,W,6,3,N,39422,CHC,3
99,CHW,CHC,L,3,6,N,39422,CHW,3
102,CIN,MIA,L,1,4,N,19986,CIN,0
100,CLE,LAA,W,2,1,D,28083,CLE,1
103,LAA,CLE,L,1,2,D,28083,LAA,0
100,MIA,CIN,W,4,1,N,19986,MIA,1
104,MIL,WSN,L,2,15,D,32118,MIL,2
100,NYM,SDP,L,5,7,N,26262,NYM,1
100,NYY,TBR,W,6,5,N,44033,NYY,2
102,OAK,TOR,L,4,8,D,47484,OAK,0
102,SDP,NYM,W,7,5,N,26262,SD,2
102,STL,ARI,L,0,4,N,39208,STL,0
103,TBR,NYY,L,5,6,N,44033,TB,2
102,TOR,OAK,W,8,4,D,47484,TOR,4
100,WSN,MIL,W,15,2,D,32118,WSH,8
103,ARI,STL,L,0,1,N,41230,ARI,0
101,ATL,PHI,L,3,10,N,17177,ATL,2
102,BAL,TEX,L,2,8,N,36270,BAL,1
104,BOS,KCR,L,2,4,N,37321,BOS,0
102,CHC,MIL,L,1,2,N,42574,CHC,1
100,CHW,CLE,L,3,9,N,20387,CHW,1
103,CIN,MIA,L,4,7,N,17440,CIN,2
101,CLE,CHW,W,9,3,N,20387,CLE,3
101,DET,HOU,L,5,6,N,30358,DET,2
102,HOU,DET,W,6,5,N,30358,HOU,2
101,KCR,BOS,W,4,2,N,37321,KC,2
104,LAA,TOR,W,7,2,N,39828,LAA,1
103,LAD,SFG,W,6,4,N,51426,LAD,2
101,MIA,CIN,W,7,4,N,17440,MIA,2
105,MIL,CHC,W,2,1,N,42574,MIL,0
101,MIN,OAK,W,6,3,N,17727,MIN,0
101,NYM,SEA,W,7,5,N,34543,NYM,3
101,NYY,TBR,W,6,1,N,40470,NYY,3
103,OAK,MIN,L,3,6,N,17727,OAK,0
100,PHI,ATL,W,10,3,N,17177,PHI,4
103,PIT,SDP,L,2,3,N,24215,PIT,1
103,SDP,PIT,W,3,2,N,24215,SD,0
104,SEA,NYM,L,5,7,N,34543,SEA,1
104,SFG,LAD,L,4,6,N,51426,SF,1
103,STL,ARI,W,1,0,N,41230,STL,0
104,TBR,NYY,L,1,6,N,40470,TB,1
102,TEX,BAL,W,8,2,N,36270,TEX,1
103,TOR,LAA,L,2,7,N,39828,TOR,1
104,ARI,STL,W,7,1,N,48052,ARI,3
102,ATL,PHI,L,3,4,N,28162,ATL,0
103,BAL,TEX,W,4,0,N,44658,BAL,2
105,BOS,KCR,W,9,8,N,36912,BOS,2
103,CHC,MIL,W,2,1,N,44709,CHC,1
101,CHW,CLE,L,4,5,N,30115,CHW,1
104,CIN,MIA,L,3,7,N,20297,CIN,2
102,CLE,CHW,W,5,4,N,30115,CLE,0
104,COL,WSN,W,4,2,N,33989,COL,1
102,DET,HOU,W,5,3,N,33766,DET,0
103,HOU,DET,L,3,5,N,33766,HOU,1
102,KCR,BOS,L,8,9,N,36912,KC,1
105,LAA,TOR,W,6,5,D,46502,LAA,0
104,LAD,SFG,W,2,1,D,47792,LAD,0
102,MIA,CIN,W,7,3,N,20297,MIA,1
106,MIL,CHC,L,1,2,N,44709,MIL,0
102,MIN,OAK,L,4,5,N,27047,MIN,1
102,NYM,SEA,L,2,3,D,33519,NYM,0
102,NYY,TBR,W,5,4,D,43015,NYY,2
104,OAK,MIN,W,5,4,N,27047,OAK,2
101,PHI,ATL,W,4,3,N,28162,PHI,1
104,PIT,SDP,L,2,4,N,37286,PIT,0
104,SDP,PIT,W,4,2,N,37286,SD,1
105,SEA,NYM,W,3,2,D,33519,SEA,0
105,SFG,LAD,L,1,2,D,47792,SF,1
104,STL,ARI,L,1,7,N,48052,STL,0
105,TBR,NYY,L,4,5,D,43015,TB,3
103,TEX,BAL,L,0,4,N,44658,TEX,0
104,TOR,LAA,L,5,6,D,46502,TOR,1
101,WSN,COL,L,2,4,N,33989,WSH,0
105,ARI,STL,L,2,3,D,40827,ARI,0
103,ATL,PHI,L,1,2,D,20680,ATL,0
104,BAL,TEX,W,10,6,D,32437,BAL,2
106,BOS,KCR,L,3,5,D,36480,BOS,1
104,CHC,MIL,W,4,2,D,44269,CHC,2
102,CHW,CLE,W,3,1,D,28152,CHW,2
105,CIN,MIA,W,6,4,D,19747,CIN,0
103,CLE,CHW,L,1,3,D,28152,CLE,1
105,COL,WSN,W,10,6,D,33248,COL,0
106,COL,WSN,L,1,3,N,32118,COL,0
103,DET,HOU,W,13,1,D,31970,DET,2
104,HOU,DET,L,1,13,D,31970,HOU,1
103,KCR,BOS,W,5,3,D,36480,KC,0
106,LAA,TOR,L,10,11,D,46852,LAA,2
105,LAD,SFG,W,3,2,N,53495,LAD,0
103,MIA,CIN,L,4,6,D,19747,MIA,1
107,MIL,CHC,L,2,4,D,44269,MIL,1
103,MIN,OAK,L,5,6,D,16790,MIN,2
103,NYM,SEA,L,1,9,D,31162,NYM,0
103,NYY,TBR,L,3,5,D,41547,NYY,1
105,OAK,MIN,W,6,5,D,16790,OAK,2
102,PHI,ATL,W,2,1,D,20680,PHI,0
105,PIT,SDP,W,7,1,D,30267,PIT,4
105,SDP,PIT,L,1,7,D,30267,SD,1
106,SEA,NYM,W,9,1,D,31162,SEA,2
106,SFG,LAD,L,2,3,N,53495,SF,1
105,STL,ARI,W,3,2,D,40827,STL,1
106,TBR,NYY,W,5,3,D,41547,TB,0
104,TEX,BAL,L,6,10,D,32437,TEX,3
105,TOR,LAA,W,11,10,D,46852,TOR,3
102,WSN,COL,L,6,10,D,33248,WSH,3
103,WSN,COL,W,3,1,N,32118,WSH,2
104,ATL,PHI,L,6,7,D,20297,ATL,2
105,BAL,KCR,W,2,1,N,20663,BAL,0
107,BOS,CLE,W,6,2,N,37169,BOS,0
103,CHW,TOR,W,7,6,N,13023,CHW,2
104,CLE,BOS,L,2,6,N,37169,CLE,1
104,DET,NYY,L,3,7,N,39904,DET,0
105,HOU,TBR,W,14,7,N,24154,HOU,3
104,KCR,BAL,L,1,2,N,20663,KC,0
104,MIA,WSN,L,0,1,N,18962,MIA,0
104,NYY,DET,W,7,3,N,39904,NYY,1
106,OAK,SFG,W,8,5,N,38391,OAK,1
103,PHI,ATL,W,7,6,D,20297,PHI,2
107,SEA,TEX,W,6,4,N,22294,SEA,0
107,SFG,OAK,L,5,8,N,38391,SF,0
107,TBR,HOU,L,7,14,N,24154,TB,3
105,TEX,SEA,L,4,6,N,22294,TEX,2
106,TOR,CHW,L,6,7,N,13023,TOR,3
104,WSN,MIA,W,1,0,N,18962,WSH,0
106,ARI,CHC,L,4,16,N,40709,ARI,0
105,ATL,LAD,L,2,3,N,32174,ATL,1
